mmrrc_id	availability
44738	Currently Unavailable
44737	Currently Unavailable
44736	Currently Unavailable
44735	Currently Unavailable
44734	Currently Unavailable
44733	Currently Unavailable
44732	Currently Unavailable
44731	Currently Unavailable
44730	Currently Unavailable
44729	Currently Unavailable
44728	Currently Unavailable
44727	Currently Unavailable
44726	Currently Unavailable
44725	Currently Unavailable
44724	Currently Unavailable
44723	Currently Unavailable
44722	Currently Unavailable
44721	Currently Unavailable
44720	Currently Unavailable
44719	Currently Unavailable
44718	Currently Unavailable
44717	Currently Unavailable
44716	Currently Unavailable
44715	Currently Unavailable
44714	Currently Unavailable
44713	Currently Unavailable
44712	Currently Unavailable
44711	Currently Unavailable
44710	Currently Unavailable
44709	Currently Unavailable
44708	Currently Unavailable
44707	Currently Unavailable
44706	Currently Unavailable
44705	Currently Unavailable
44704	Currently Unavailable
44703	Currently Unavailable
44702	Currently Unavailable
44701	Currently Unavailable
44700	Currently Unavailable
44699	Currently Unavailable
44698	Currently Unavailable
44697	Currently Unavailable
44696	Currently Unavailable
44695	Currently Unavailable
44694	Currently Unavailable
44693	Currently Unavailable
44692	Currently Unavailable
44691	Currently Unavailable
44690	Currently Unavailable
44689	Currently Unavailable
44688	Currently Unavailable
44687	Currently Unavailable
44686	Currently Unavailable
44685	Currently Unavailable
44684	Currently Unavailable
44683	Currently Unavailable
44682	Currently Unavailable
44681	Currently Unavailable
44680	Currently Unavailable
44679	Currently Unavailable
44678	Currently Unavailable
44677	Currently Unavailable
44676	Currently Unavailable
44675	Currently Unavailable
44674	Currently Unavailable
44673	Currently Unavailable
44672	Currently Unavailable
44671	Currently Unavailable
44670	Currently Unavailable
44669	Currently Unavailable
44668	Currently Unavailable
44667	Currently Unavailable
44666	Currently Unavailable
44665	Currently Unavailable
44664	Currently Unavailable
44663	Currently Unavailable
44662	Currently Unavailable
44661	Currently Unavailable
44660	Currently Unavailable
44659	Currently Unavailable
44658	Currently Unavailable
44657	Currently Unavailable
44656	Currently Unavailable
44655	Currently Unavailable
44654	Currently Unavailable
44653	Currently Unavailable
44652	Currently Unavailable
44651	Currently Unavailable
44650	Currently Unavailable
44649	Currently Unavailable
44648	Currently Unavailable
44647	Currently Unavailable
44646	Currently Unavailable
44645	Currently Unavailable
44644	Currently Unavailable
44643	Currently Unavailable
44642	Currently Unavailable
44641	Currently Unavailable
44640	Currently Unavailable
44639	Currently Unavailable
44638	Currently Unavailable
44637	Currently Unavailable
44636	Currently Unavailable
44635	Currently Unavailable
44634	Currently Unavailable
44633	Currently Unavailable
44632	Currently Unavailable
44631	Currently Unavailable
44630	Currently Unavailable
44629	Currently Unavailable
44628	Currently Unavailable
44627	Currently Unavailable
44626	Currently Unavailable
44625	Currently Unavailable
44624	Currently Unavailable
44623	Currently Unavailable
44622	Currently Unavailable
44621	Currently Unavailable
44620	Currently Unavailable
44619	Currently Unavailable
44618	Currently Unavailable
44617	Currently Unavailable
44616	Currently Unavailable
44615	Currently Unavailable
44614	Currently Unavailable
44613	Currently Unavailable
44612	Currently Unavailable
44611	Currently Unavailable
44610	Currently Unavailable
44609	Currently Unavailable
44608	Currently Unavailable
44607	Currently Unavailable
44606	Currently Unavailable
44605	Currently Unavailable
44604	Currently Unavailable
44603	Currently Unavailable
44602	Currently Unavailable
44601	Currently Unavailable
44600	Currently Unavailable
44599	Currently Unavailable
44598	Currently Unavailable
44597	Currently Unavailable
44596	Currently Unavailable
44595	Currently Unavailable
44594	Currently Unavailable
44593	Currently Unavailable
44592	Currently Unavailable
44591	Currently Unavailable
44590	Currently Unavailable
44589	Currently Unavailable
44588	Currently Unavailable
44587	Currently Unavailable
44586	Currently Unavailable
44585	Currently Unavailable
44584	Currently Unavailable
44583	Currently Unavailable
44582	Currently Unavailable
44581	Currently Unavailable
44580	Currently Unavailable
44579	Currently Unavailable
44578	Currently Unavailable
44577	Currently Unavailable
44576	Currently Unavailable
44575	Currently Unavailable
44574	Currently Unavailable
44573	Currently Unavailable
44572	Currently Unavailable
44571	Currently Unavailable
44570	Currently Unavailable
44569	Currently Unavailable
44568	Currently Unavailable
44567	Currently Unavailable
44566	Currently Unavailable
44565	Currently Unavailable
44564	Currently Unavailable
44563	Currently Unavailable
44562	Currently Unavailable
44561	Currently Unavailable
44560	Currently Unavailable
44559	Currently Unavailable
44558	Currently Unavailable
44557	Currently Unavailable
44556	Currently Unavailable
44555	Currently Unavailable
44554	Currently Unavailable
44553	Currently Unavailable
44552	Currently Unavailable
44551	Currently Unavailable
44550	Currently Unavailable
44549	Currently Unavailable
44548	Currently Unavailable
44547	Currently Unavailable
44546	Currently Unavailable
44545	Currently Unavailable
44544	Currently Unavailable
44543	Currently Unavailable
44542	Currently Unavailable
44541	Currently Unavailable
44540	Currently Unavailable
44539	Currently Unavailable
44538	Currently Unavailable
44537	Currently Unavailable
44536	Currently Unavailable
44535	Currently Unavailable
44534	Currently Unavailable
44533	Currently Unavailable
44532	Currently Unavailable
44531	Currently Unavailable
44530	Currently Unavailable
44529	Currently Unavailable
44528	Currently Unavailable
44527	Currently Unavailable
44526	Currently Unavailable
44525	Currently Unavailable
44524	Currently Unavailable
44523	Currently Unavailable
44522	Currently Unavailable
44521	Currently Unavailable
44520	Currently Unavailable
44519	Currently Unavailable
44518	Currently Unavailable
44517	Currently Unavailable
44516	Currently Unavailable
44515	Currently Unavailable
44514	Currently Unavailable
44513	Currently Unavailable
44512	Currently Unavailable
44511	Currently Unavailable
44510	Currently Unavailable
44509	Currently Unavailable
44508	Currently Unavailable
44507	Currently Unavailable
44506	Currently Unavailable
44505	Currently Unavailable
44504	Currently Unavailable
44503	Currently Unavailable
44502	Currently Unavailable
44501	Currently Unavailable
44500	Currently Unavailable
44499	Currently Unavailable
44498	Currently Unavailable
44497	Currently Unavailable
44496	Currently Unavailable
44495	Currently Unavailable
44494	Currently Unavailable
44493	Currently Unavailable
44492	Currently Unavailable
44491	Currently Unavailable
44490	Currently Unavailable
44489	Currently Unavailable
44488	Currently Unavailable
44487	Currently Unavailable
44486	Currently Unavailable
44485	Currently Unavailable
44484	Currently Unavailable
44483	Currently Unavailable
44482	Currently Unavailable
44481	Currently Unavailable
44480	Currently Unavailable
44479	Currently Unavailable
44478	Currently Unavailable
44477	Currently Unavailable
44476	Currently Unavailable
44475	Currently Unavailable
44474	Currently Unavailable
44473	Currently Unavailable
44472	Currently Unavailable
44471	Currently Unavailable
44470	Currently Unavailable
44469	Currently Unavailable
44468	Currently Unavailable
44467	Currently Unavailable
44466	Currently Unavailable
44465	Currently Unavailable
44464	Currently Unavailable
44463	Currently Unavailable
44462	Currently Unavailable
44461	Currently Unavailable
44460	Currently Unavailable
44459	Currently Unavailable
44458	Currently Unavailable
44457	Currently Unavailable
44456	Currently Unavailable
44455	Currently Unavailable
44454	Currently Unavailable
44453	Currently Unavailable
44452	Currently Unavailable
44451	Currently Unavailable
44450	Currently Unavailable
44449	Currently Unavailable
44448	Currently Unavailable
44447	Currently Unavailable
44446	Currently Unavailable
44445	Currently Unavailable
44444	Currently Unavailable
44443	Currently Unavailable
44442	Currently Unavailable
44441	Currently Unavailable
44440	Currently Unavailable
44439	Currently Unavailable
44438	Currently Unavailable
44437	Currently Unavailable
44436	Currently Unavailable
44435	Currently Unavailable
44434	Currently Unavailable
44433	Currently Unavailable
44432	Currently Unavailable
44431	Currently Unavailable
44430	Currently Unavailable
44429	Currently Unavailable
44428	Currently Unavailable
44427	Currently Unavailable
44426	Currently Unavailable
44425	Currently Unavailable
44424	Cryo-archive
44423	Currently Unavailable
44422	Currently Unavailable
44421	Currently Unavailable
44420	Cryo-archive
44419	Currently Unavailable
44418	Currently Unavailable
44417	Currently Unavailable
44416	Currently Unavailable
44415	Currently Unavailable
44414	Currently Unavailable
44413	Currently Unavailable
44412	Currently Unavailable
44411	Currently Unavailable
44410	Currently Unavailable
44409	Currently Unavailable
44408	Currently Unavailable
44407	Currently Unavailable
44406	Currently Unavailable
44405	Currently Unavailable
44404	Currently Unavailable
44403	Currently Unavailable
44402	Currently Unavailable
44401	Currently Unavailable
44400	Currently Unavailable
44399	Currently Unavailable
44398	Currently Unavailable
44397	Cryo-archive
44396	Cryo-archive
44395	Cryo-archive
44394	Cryo-archive
44393	Cryo-archive
44392	Cryo-archive
44391	Cryo-archive
44390	Cryo-archive
44389	Cryo-archive
44388	Cryo-archive
44387	Cryo-archive
44386	Cryo-archive
44385	Cryo-archive
44384	Cryo-archive
44383	Cryo-archive
44382	Cryo-archive
44381	Cryo-archive
44380	Cryo-archive
44379	Cryo-archive
44378	Cryo-archive
44377	Cryo-archive
44376	Cryo-archive
44375	Cryo-archive
44374	Cryo-archive
44373	Cryo-archive
44372	Cryo-archive
44371	Cryo-archive
44370	Cryo-archive
44369	Cryo-archive
44368	Cryo-archive
44367	Cryo-archive
44366	Cryo-archive
44365	Cryo-archive
44364	Cryo-archive
44363	Cryo-archive
44362	Cryo-archive
44361	Cryo-archive
44360	Cryo-archive
44359	Cryo-archive
44358	Cryo-archive
44357	Cryo-archive
44356	Cryo-archive
44355	Cryo-archive
44354	Cryo-archive
44353	Cryo-archive
44352	Cryo-archive
44351	Cryo-archive
44350	Cryo-archive
44349	Cryo-archive
44348	Cryo-archive
44347	Cryo-archive
44346	Cryo-archive
44345	Cryo-archive
44344	Cryo-archive
44343	Cryo-archive
44342	Cryo-archive
44341	Cryo-archive
44340	Cryo-archive
44339	Cryo-archive
44338	Cryo-archive
44337	Cryo-archive
44336	Cryo-archive
44335	Cryo-archive
44334	Cryo-archive
44333	Cryo-archive
44332	Cryo-archive
44331	Cryo-archive
44330	Cryo-archive
44329	Cryo-archive
44328	Cryo-archive
44327	Cryo-archive
44326	Cryo-archive
44325	Cryo-archive
44324	Cryo-archive
44323	Cryo-archive
44322	Cryo-archive
44321	Cryo-archive
44320	Cryo-archive
44319	Cryo-archive
44318	Cryo-archive
44317	Cryo-archive
44316	Cryo-archive
44315	Cryo-archive
44314	Cryo-archive
44313	Cryo-archive
44312	Cryo-archive
44311	Cryo-archive
44310	Cryo-archive
44309	Cryo-archive
44308	Cryo-archive
44307	Cryo-archive
44306	Cryo-archive
44305	Cryo-archive
44304	Cryo-archive
44303	Cryo-archive
44302	Cryo-archive
44301	Cryo-archive
44300	Cryo-archive
44299	Cryo-archive
44298	Cryo-archive
44297	Cryo-archive
44296	Cryo-archive
44295	Cryo-archive
44294	Cryo-archive
44293	Cryo-archive
44292	Cryo-archive
44291	Cryo-archive
44290	Cryo-archive
44289	Cryo-archive
44288	Cryo-archive
44287	Cryo-archive
44286	Cryo-archive
44285	Cryo-archive
44284	Cryo-archive
44283	Cryo-archive
44282	Cryo-archive
44281	Cryo-archive
44280	Cryo-archive
44279	Cryo-archive
44278	Cryo-archive
44277	Cryo-archive
44276	Cryo-archive
44275	Cryo-archive
44274	Cryo-archive
44273	Cryo-archive
44272	Cryo-archive
44271	Cryo-archive
44270	Cryo-archive
44269	Cryo-archive
44268	Cryo-archive
44267	Cryo-archive
44266	Cryo-archive
44265	Cryo-archive
44264	Cryo-archive
44263	Cryo-archive
44262	Cryo-archive
44261	Cryo-archive
44260	Cryo-archive
44259	Cryo-archive
44258	Cryo-archive
44257	Cryo-archive
44256	Cryo-archive
44255	Cryo-archive
44254	Cryo-archive
44253	Cryo-archive
44252	Cryo-archive
44251	Cryo-archive
44250	Cryo-archive
44249	Cryo-archive
44248	Cryo-archive
