mmrrc_id,availability,sds_status,public_display
63323,ES cell line,QC,Yes
35543,ES cell line,Complete,Yes
52887,ES cell line,QC,Yes
48073,Cryo-archive,QC,Yes
53795,ES cell line,QC,Yes
7822,ES cell line,Complete,Yes
54050,ES cell line,QC,Yes
29560,ES cell line,Complete,Yes
59398,ES cell line,QC,Yes
21150,ES cell line,Complete,Yes
39999,Cryo-archive,Complete,Yes
26695,ES cell line,Complete,Yes
27987,ES cell line,Complete,Yes
16223,ES cell line,Complete,Yes
40443,Cryo-archive,Complete,Yes
47386,Cryo-archive,QC,Yes
60919,ES cell line,QC,Yes
33881,missing,Complete,No
54545,ES cell line,QC,Yes
29075,ES cell line,Complete,Yes
56578,ES cell line,QC,Yes
53280,ES cell line,QC,Yes
62924,ES cell line,QC,Yes
4218,ES cell line,Complete,Yes
63636,ES cell line,QC,Yes
35056,ES cell line,Complete,Yes
48566,Cryo-archive,QC,Yes
6225,ES cell line,Complete,Yes
32793,Cryo-archive,Complete,Yes
47693,Cryo-archive,QC,Yes
16736,ES cell line,Complete,Yes
40156,Cryo-archive,Complete,Yes
23478,ES cell line,Complete,Yes
17824,ES cell line,Complete,Yes
26380,ES cell line,Complete,Yes
15819,ES cell line,Complete,Yes
21445,ES cell line,Complete,Yes
46981,Cryo-archive,QC,Yes
39976,Cryo-archive,Complete,Yes
23182,ES cell line,Complete,Yes
24647,ES cell line,Complete,Yes
59377,ES cell line,QC,Yes
11509,Hidden,Complete,No
47369,Cryo-archive,QC,Yes
25955,ES cell line,Complete,Yes
42491,Cryo-archive,Complete,Yes
27968,ES cell line,Complete,Yes
13534,ES cell line,Complete,Yes
45354,Currently Unavailable,In Progress,No
38664,Cryo-archive,Complete,Yes
52868,ES cell line,QC,Yes
66434,Collaborative Cross Mice,Complete,Yes
19139,ES cell line,Complete,Yes
64409,ES cell line,QC,Yes
3027,ES cell line,Complete,Yes
32269,Cryo-archive,Complete,Yes
37591,Cryo-archive,Complete,Yes
50855,Currently Unavailable,In Progress,No
51747,ES cell line,QC,Yes
56082,ES cell line,QC,Yes
48136,Cryo-archive,QC,Yes
35406,ES cell line,Complete,Yes
63266,ES cell line,QC,Yes
4648,ES cell line,Complete,Yes
6675,ES cell line,Complete,Yes
19093,ES cell line,Complete,Yes
7967,ES cell line,Complete,Yes
29425,ES cell line,Complete,Yes
54115,ES cell line,QC,Yes
56128,ES cell line,QC,Yes
23028,ES cell line,Complete,Yes
68979,Currently Unavailable,In Progress,No
21015,ES cell line,Complete,Yes
9580,ES cell line,Complete,Yes
40506,Cryo-archive,Complete,Yes
47739,Cryo-archive,QC,Yes
11159,Cryo-archive,Complete,Yes
185,Cryo-archive,Complete,Yes
58835,ES cell line,QC,Yes
69391,Currently Unavailable,In Progress,No
38234,Hidden,Complete,Yes
45704,Currently Unavailable,In Progress,No
13164,ES cell line,Complete,Yes
44816,Currently Unavailable,In Progress,No
59727,ES cell line,QC,Yes
24217,ES cell line,Complete,Yes
51317,ES cell line,QC,Yes
66064,Hybridoma cell line,Complete,Yes
32639,Cryo-archive,Complete,Yes
3477,ES cell line,Complete,Yes
64059,ES cell line,QC,Yes
19569,ES cell line,Complete,Yes
57369,ES cell line,QC,Yes
35955,ES cell line,Complete,Yes
52491,ES cell line,QC,Yes
37968,Hidden,In Progress,No
28664,ES cell line,Complete,Yes
55354,ES cell line,QC,Yes
7434,ES cell line,Complete,Yes
33182,missing,Complete,No
29976,ES cell line,Complete,Yes
49377,Cryo-archive,QC,Yes
5409,ES cell line,Complete,Yes
62027,ES cell line,QC,Yes
41747,Cryo-archive,Complete,Yes
17127,ES cell line,Complete,Yes
46082,Cryo-archive,In Progress,Yes
42868,Cryo-archive,Complete,Yes
20254,ES cell line,Complete,Yes
22269,ES cell line,Complete,Yes
27591,ES cell line,Complete,Yes
40855,Cryo-archive,Complete,Yes
58566,ES cell line,QC,Yes
25056,ES cell line,Complete,Yes
22793,ES cell line,Complete,Yes
70919,Currently Unavailable,In Progress,No
39075,Cryo-archive,Complete,Yes
23881,ES cell line,Complete,Yes
44545,Currently Unavailable,In Progress,No
12325,ES cell line,Complete,Yes
46578,Cryo-archive,QC,Yes
10318,Cryo-archive,Complete,Yes
43280,Cryo-archive,Complete,Yes
33478,missing,Complete,No
65218,ES cell line,QC,Yes
2636,ES cell line,Complete,Yes
18728,ES cell line,Complete,Yes
36380,Hidden,N/A,No
31445,ES cell line,Complete,Yes
67225,Hidden,Needs Update,Yes
56981,ES cell line,QC,Yes
57693,ES cell line,QC,Yes
1919,ES cell line,Complete,Yes
3924,ES cell line,Complete,Yes
50156,Cryo-archive,QC,Yes
7064,ES cell line,Complete,Yes
18682,ES cell line,Complete,Yes
54816,ES cell line,QC,Yes
62477,ES cell line,QC,Yes
5059,ES cell line,Complete,Yes
34217,missing,Complete,No
49727,Cryo-archive,QC,Yes
57739,ES cell line,QC,Yes
48835,Cryo-archive,QC,Yes
55704,ES cell line,QC,Yes
28234,ES cell line,Complete,Yes
19990,ES cell line,Complete,Yes
20604,ES cell line,Complete,Yes
22639,ES cell line,Complete,Yes
8391,ES cell line,Complete,Yes
17577,ES cell line,Complete,Yes
41317,Cryo-archive,QC,Yes
21916,Hidden,Complete,No
12775,ES cell line,Complete,Yes
44115,Cryo-archive,Complete,Yes
39425,Cryo-archive,Complete,Yes
10748,ES cell line,Complete,Yes
46128,Cryo-archive,In Progress,Yes
68580,Currently Unavailable,In Progress,No
25406,ES cell line,Complete,Yes
886,ES cell line,Complete,Yes
58136,ES cell line,QC,Yes
9979,Cryo-archive,Complete,Yes
13867,Hidden,Complete,No
66967,Cryo-archive,Complete,Yes
50506,?,Complete,Yes
18378,ES cell line,Complete,Yes
2266,ES cell line,Complete,Yes
65648,Cryo-archive,Complete,Yes
33028,Cryo-archive,Complete,Yes
67675,Currently Unavailable,In Progress,No
23301,ES cell line,Complete,Yes
70299,Currently Unavailable,In Progress,No
43900,Cryo-archive,In Progress,Yes
10898,ES cell line,Complete,Yes
14072,ES cell line,Complete,Yes
42612,Cryo-archive,Complete,Yes
756,ES cell line,Complete,Yes
69542,Cryo-archive,Complete,Yes
1299,ES cell line,Complete,Yes
4561,ES cell line,Complete,Yes
61172,ES cell line,QC,Yes
37712,Cryo-archive,Complete,Yes
36800,Cryo-archive,QC,Yes
65998,Hybridoma cell line,Complete,Yes
56201,ES cell line,QC,Yes
18952,ES cell line,Complete,Yes
53003,ES cell line,QC,Yes
1763,ES cell line,Complete,Yes
64370,ES cell line,QC,Yes
32510,Cryo-archive,Complete,Yes
19640,ES cell line,Complete,Yes
61488,ES cell line,QC,Yes
11270,ES cell line,Complete,Yes
47410,Cryo-archive,QC,Yes
14588,ES cell line,Complete,Yes
9353,ES cell line,Complete,Yes
70763,Currently Unavailable,In Progress,No
26103,ES cell line,Complete,Yes
69112,Currently Unavailable,In Progress,No
306,Cryo-archive,Complete,Yes
42242,Cryo-archive,In Progress,Yes
14422,ES cell line,Complete,Yes
45587,Currently Unavailable,In Progress,No
22843,ES cell line,Complete,Yes
23751,ES cell line,Complete,Yes
24094,ES cell line,Complete,Yes
51194,Cryo-archive,Complete,Yes
56651,ES cell line,QC,Yes
57943,ES cell line,QC,Yes
4131,ES cell line,Complete,Yes
37342,Cryo-archive,Complete,Yes
61522,ES cell line,QC,Yes
35685,ES cell line,Complete,Yes
1333,ES cell line,Complete,Yes
19210,ES cell line,Complete,Yes
32140,Cryo-archive,Complete,Yes
64720,ES cell line,QC,Yes
65832,Currently Unavailable,Complete,Yes
54396,ES cell line,QC,Yes
53453,ES cell line,QC,Yes
34997,ES cell line,Complete,Yes
41897,Cryo-archive,Complete,Yes
26553,ES cell line,Complete,Yes
70333,Currently Unavailable,In Progress,No
8811,ES cell line,Complete,Yes
21296,ES cell line,Complete,Yes
10932,ES cell line,Complete,Yes
47040,Cryo-archive,QC,Yes
11620,Cryo-archive,Complete,Yes
40785,Cryo-archive,Complete,Yes
9703,ES cell line,Complete,Yes
14971,ES cell line,Complete,Yes
22510,ES cell line,Complete,Yes
71488,Currently Unavailable,In Progress,No
68353,Cryo-archive,Complete,Yes
43003,Cryo-archive,Complete,Yes
15663,ES cell line,Complete,Yes
60763,ES cell line,QC,Yes
5370,ES cell line,Complete,Yes
57410,ES cell line,QC,Yes
61871,ES cell line,QC,Yes
4998,ES cell line,Complete,Yes
52612,ES cell line,QC,Yes
18051,ES cell line,Complete,Yes
33301,missing,Complete,No
65561,Cryo-archive,Complete,Yes
60299,ES cell line,QC,Yes
53900,ES cell line,QC,Yes
26800,ES cell line,Complete,Yes
8542,ES cell line,Complete,Yes
46201,Cryo-archive,Complete,Yes
10461,Cryo-archive,Complete,Yes
15399,Cryo-archive,QC,Yes
27712,ES cell line,Complete,Yes
71172,Cryo-archive,Complete,Yes
44396,Cryo-archive,Complete,Yes
43453,Cryo-archive,Complete,Yes
24997,ES cell line,Complete,Yes
68703,Currently Unavailable,In Progress,No
69811,Breeder pairs,Complete,Yes
25685,ES cell line,Complete,Yes
22140,ES cell line,Complete,Yes
57040,ES cell line,QC,Yes
4832,ES cell line,Complete,Yes
50785,Currently Unavailable,In Progress,No
51897,ES cell line,QC,Yes
60333,ES cell line,QC,Yes
36553,Cryo-archive,Complete,Yes
31296,ES cell line,Complete,Yes
5720,ES cell line,Complete,Yes
65131,ES cell line,QC,Yes
33751,missing,Complete,No
18401,ES cell line,Complete,Yes
34094,missing,Complete,No
52242,ES cell line,QC,Yes
55587,ES cell line,QC,Yes
47943,Cryo-archive,QC,Yes
20487,ES cell line,Complete,Yes
71522,Currently Unavailable,In Progress,No
27342,ES cell line,Complete,Yes
41194,Cryo-archive,Complete,Yes
8112,ES cell line,Complete,Yes
10031,ES cell line,Complete,Yes
46651,Cryo-archive,QC,Yes
55092,ES cell line,QC,Yes
52757,ES cell line,QC,Yes
53845,ES cell line,QC,Yes
34581,Cryo-archive,Complete,Yes
67419,Currently Unavailable,In Progress,No
31279,ES cell line,Complete,Yes
65424,Cryo-archive,Complete,Yes
33244,missing,Complete,No
18114,ES cell line,Complete,Yes
51878,ES cell line,QC,Yes
10524,ES cell line,Complete,Yes
46344,Cryo-archive,QC,Yes
24978,ES cell line,Complete,Yes
41481,Hidden,QC,Yes
26945,ES cell line,Complete,Yes
8407,ES cell line,Complete,Yes
39649,Cryo-archive,Complete,Yes
12519,ES cell line,Complete,Yes
44379,Cryo-archive,Complete,Yes
71037,Cryo-archive,Complete,Yes
27657,ES cell line,Complete,Yes
20192,ES cell line,Complete,Yes
45991,Currently Unavailable,In Progress,No
22455,ES cell line,Complete,Yes
25390,ES cell line,Complete,Yes
14834,ES cell line,Complete,Yes
20468,ES cell line,Complete,Yes
15726,ES cell line,Complete,Yes
43146,Cryo-archive,Complete,Yes
68216,Cryo-archive,Complete,Yes
44683,Currently Unavailable,In Progress,No
31783,Cryo-archive,Complete,Yes
5235,ES cell line,Complete,Yes
7208,ES cell line,Complete,Yes
60626,ES cell line,QC,Yes
61934,ES cell line,QC,Yes
50290,Cryo-archive,QC,Yes
28058,ES cell line,Complete,Yes
55568,ES cell line,QC,Yes
57555,ES cell line,QC,Yes
30891,Cryo-archive,Complete,Yes
63909,ES cell line,QC,Yes
31629,Cryo-archive,Complete,Yes
67049,Breeder pairs,Complete,Yes
18544,ES cell line,Complete,Yes
33614,missing,Complete,No
65074,ES cell line,QC,Yes
32906,Cryo-archive,Complete,Yes
52307,ES cell line,QC,Yes
27207,ES cell line,Complete,Yes
71467,Currently Unavailable,In Progress,No
47806,Cryo-archive,QC,Yes
46714,Cryo-archive,QC,Yes
10174,ES cell line,Complete,Yes
59818,ES cell line,QC,Yes
44729,Currently Unavailable,In Progress,No
12149,ES cell line,Complete,Yes
39219,Cryo-archive,Complete,Yes
8057,ES cell line,Complete,Yes
68646,Currently Unavailable,In Progress,No
43516,Cryo-archive,Complete,Yes
22005,ES cell line,Complete,Yes
69954,Currently Unavailable,In Progress,No
20038,ES cell line,Complete,Yes
55138,ES cell line,QC,Yes
28408,ES cell line,Complete,Yes
57105,ES cell line,QC,Yes
4977,ES cell line,Complete,Yes
5665,ES cell line,Complete,Yes
36416,Cryo-archive,Complete,Yes
60276,ES cell line,QC,Yes
7658,ES cell line,Complete,Yes
53146,ES cell line,QC,Yes
2909,ES cell line,Complete,Yes
54683,ES cell line,QC,Yes
18817,ES cell line,Complete,Yes
19705,ES cell line,Complete,Yes
55991,ES cell line,QC,Yes
32455,Cryo-archive,Complete,Yes
64235,ES cell line,QC,Yes
35390,ES cell line,Complete,Yes
30468,Cryo-archive,Complete,Yes
66208,Hybridoma cell line,Complete,Yes
1626,ES cell line,Complete,Yes
40290,Cryo-archive,Complete,Yes
45568,Currently Unavailable,In Progress,No
13308,ES cell line,Complete,Yes
38058,Hidden,In Progress,No
9216,ES cell line,Complete,Yes
47555,Cryo-archive,QC,Yes
11335,ES cell line,Complete,Yes
20891,ES cell line,Complete,Yes
21783,ES cell line,Complete,Yes
26046,ES cell line,Complete,Yes
70626,Currently Unavailable,In Progress,No
43845,Currently Unavailable,In Progress,No
24581,ES cell line,Complete,Yes
21279,ES cell line,Complete,Yes
23244,ES cell line,Complete,Yes
41878,Cryo-archive,Complete,Yes
45092,Currently Unavailable,In Progress,No
69407,Currently Unavailable,In Progress,No
42757,Cryo-archive,Complete,Yes
613,ES cell line,Complete,Yes
14137,ES cell line,Complete,Yes
37657,Cryo-archive,Complete,Yes
6419,ES cell line,Complete,Yes
61037,ES cell line,QC,Yes
30192,Cryo-archive,Complete,Yes
4424,ES cell line,Complete,Yes
56344,ES cell line,QC,Yes
34978,ES cell line,Complete,Yes
51481,ES cell line,QC,Yes
36945,Hidden,In Progress,No
54379,ES cell line,QC,Yes
29649,Hidden,Complete,No
64665,ES cell line,QC,Yes
32005,Cryo-archive,Complete,Yes
19355,ES cell line,Complete,Yes
1276,ES cell line,Complete,Yes
66658,Cryo-archive,Complete,Yes
30038,Cryo-archive,Complete,Yes
53516,ES cell line,QC,Yes
65977,Hybridoma cell line,Complete,Yes
10877,ES cell line,Complete,Yes
70276,Currently Unavailable,In Progress,No
26416,ES cell line,Complete,Yes
8954,ES cell line,Complete,Yes
9646,ES cell line,Complete,Yes
38408,Cryo-archive,Complete,Yes
13758,ES cell line,Complete,Yes
45138,Currently Unavailable,In Progress,No
47105,Cryo-archive,QC,Yes
22906,ES cell line,Complete,Yes
14567,ES cell line,Complete,Yes
243,Cryo-archive,Complete,Yes
42307,Cryo-archive,In Progress,Yes
69057,Currently Unavailable,In Progress,No
21629,ES cell line,Complete,Yes
23614,ES cell line,Complete,Yes
56714,ES cell line,QC,Yes
49818,Cryo-archive,QC,Yes
29219,ES cell line,Complete,Yes
54729,ES cell line,QC,Yes
61467,ES cell line,QC,Yes
6049,ES cell line,Complete,Yes
37207,Hidden,N/A,No
57806,ES cell line,QC,Yes
4074,ES cell line,Complete,Yes
48024,Cryo-archive,QC,Yes
35514,ES cell line,Complete,Yes
63374,ES cell line,QC,Yes
37529,Cryo-archive,Complete,Yes
6767,Hidden,Complete,No
61349,ES cell line,QC,Yes
19181,ES cell line,Complete,Yes
7875,ES cell line,Complete,Yes
29537,ES cell line,Complete,Yes
54007,ES cell line,QC,Yes
5848,ES cell line,Complete,Yes
21107,ES cell line,Complete,Yes
42429,Cryo-archive,Complete,Yes
14249,Cryo-archive,Complete,Yes
69779,Cryo-archive,QC,Yes
9492,ES cell line,Complete,Yes
40414,Cryo-archive,Complete,Yes
16274,ES cell line,Complete,Yes
69283,Currently Unavailable,In Progress,No
58927,ES cell line,QC,Yes
38326,Cryo-archive,Complete,Yes
9168,ES cell line,Complete,Yes
45616,Currently Unavailable,In Progress,No
13076,ES cell line,Complete,Yes
26338,ES cell line,Complete,Yes
70558,Currently Unavailable,In Progress,No
44904,Currently Unavailable,In Progress,No
46939,Cryo-archive,QC,Yes
59635,ES cell line,QC,Yes
24305,ES cell line,Complete,Yes
33839,missing,Complete,No
51205,Cryo-archive,Complete,Yes
53238,ES cell line,QC,Yes
66176,Hybridoma cell line,Complete,Yes
1558,ES cell line,Complete,Yes
3565,ES cell line,Complete,Yes
54457,ES cell line,QC,Yes
33993,missing,Complete,No
62836,ES cell line,QC,Yes
53392,ES cell line,QC,Yes
63724,ES cell line,QC,Yes
35144,ES cell line,Complete,Yes
48474,Cryo-archive,QC,Yes
61719,ES cell line,QC,Yes
6337,ES cell line,Complete,Yes
37179,Hidden,N/A,No
32681,Cryo-archive,Complete,Yes
69329,Currently Unavailable,In Progress,No
14619,ES cell line,Complete,Yes
42079,Cryo-archive,Complete,Yes
47781,Cryo-archive,QC,Yes
16624,ES cell line,Complete,Yes
40044,Cryo-archive,Complete,Yes
26292,ES cell line,Complete,Yes
17936,ES cell line,Complete,Yes
46893,Cryo-archive,QC,Yes
21557,ES cell line,Complete,Yes
70108,Currently Unavailable,In Progress,No
26768,Hidden,Complete,No
39864,Cryo-archive,Complete,Yes
23090,ES cell line,Complete,Yes
24755,ES cell line,Complete,Yes
59265,ES cell line,QC,Yes
42583,Cryo-archive,Complete,Yes
25847,ES cell line,Complete,Yes
13426,ES cell line,Complete,Yes
45246,Currently Unavailable,In Progress,No
9538,ES cell line,Complete,Yes
38776,Cryo-archive,Complete,Yes
1108,ES cell line,Complete,Yes
66526,Cryo-archive,Complete,Yes
3135,Hidden,Complete,No
50947,Cryo-archive,Complete,Yes
37483,Cryo-archive,Complete,Yes
51655,ES cell line,QC,Yes
53668,ES cell line,QC,Yes
56190,ES cell line,QC,Yes
7176,ES cell line,Complete,Yes
60558,ES cell line,QC,Yes
36338,ES cell line,Complete,Yes
18790,ES cell line,Complete,Yes
54904,ES cell line,QC,Yes
56939,ES cell line,QC,Yes
62565,ES cell line,QC,Yes
49635,Cryo-archive,QC,Yes
48927,Cryo-archive,QC,Yes
55616,ES cell line,QC,Yes
19882,ES cell line,Complete,Yes
28326,ES cell line,Complete,Yes
20716,ES cell line,Complete,Yes
23839,ES cell line,Complete,Yes
8283,ES cell line,Complete,Yes
17465,ES cell line,Complete,Yes
41205,Cryo-archive,Complete,Yes
68168,Currently Unavailable,In Progress,No
15458,Hidden,Complete,No
43238,Cryo-archive,Complete,Yes
21804,ES cell line,Complete,Yes
12667,ES cell line,Complete,Yes
44007,Cryo-archive,In Progress,Yes
8779,ES cell line,Complete,Yes
39537,Cryo-archive,Complete,Yes
68492,Cryo-archive,Complete,Yes
11948,missing,In Progress,No
994,ES cell line,Complete,Yes
25514,ES cell line,Complete,Yes
58024,ES cell line,QC,Yes
71349,Cryo-archive,Complete,Yes
27529,ES cell line,Complete,Yes
13975,ES cell line,Complete,Yes
52429,ES cell line,QC,Yes
66875,Cryo-archive,Needs Update,Yes
65,Cryo-archive,Complete,Yes
64848,ES cell line,QC,Yes
50414,Cryo-archive,QC,Yes
2374,ES cell line,Complete,Yes
67767,Currently Unavailable,In Progress,No
52583,ES cell line,QC,Yes
35847,ES cell line,Complete,Yes
28776,ES cell line,Complete,Yes
55246,ES cell line,QC,Yes
36768,Cryo-archive,Complete,Yes
60108,ES cell line,QC,Yes
7526,ES cell line,Complete,Yes
33090,Cryo-archive,Complete,Yes
49265,Cryo-archive,QC,Yes
62135,ES cell line,QC,Yes
41655,Cryo-archive,Complete,Yes
17035,ES cell line,Complete,Yes
43668,Cryo-archive,Complete,Yes
15008,ES cell line,Complete,Yes
68538,Currently Unavailable,In Progress,No
46190,Cryo-archive,Complete,Yes
20346,ES cell line,Complete,Yes
40947,Cryo-archive,Complete,Yes
27483,ES cell line,Complete,Yes
58474,ES cell line,QC,Yes
25144,ES cell line,Complete,Yes
27179,ES cell line,Complete,Yes
22681,ES cell line,Complete,Yes
39167,Cryo-archive,Complete,Yes
8329,ES cell line,Complete,Yes
44457,Currently Unavailable,In Progress,No
12237,ES cell line,Complete,Yes
23993,ES cell line,Complete,Yes
43392,Cryo-archive,Complete,Yes
2724,ES cell line,Complete,Yes
36292,Cryo-archive,Complete,Yes
56893,ES cell line,QC,Yes
31557,ES cell line,Complete,Yes
67337,Cryo-archive,Needs Update,Yes
52079,ES cell line,QC,Yes
57781,ES cell line,QC,Yes
19928,ES cell line,Complete,Yes
3836,ES cell line,Complete,Yes
50044,Cryo-archive,QC,Yes
43687,Cryo-archive,Complete,Yes
39472,Cryo-archive,Complete,Yes
44142,Cryo-archive,Complete,Yes
12722,ES cell line,Complete,Yes
22394,ES cell line,Complete,Yes
13830,Hidden,Complete,No
58161,ES cell line,QC,Yes
42995,Cryo-archive,Complete,Yes
25451,ES cell line,Complete,Yes
28799,ES cell line,Complete,Yes
50551,Cryo-archive,In Progress,Yes
37895,Cryo-archive,Complete,Yes
66930,Cryo-archive,Complete,Yes
57294,ES cell line,QC,Yes
31042,Cryo-archive,Complete,Yes
67622,Currently Unavailable,In Progress,No
2231,ES cell line,Complete,Yes
36787,Cryo-archive,Complete,Yes
49770,Cryo-archive,QC,Yes
34240,missing,Complete,No
62420,ES cell line,QC,Yes
7033,ES cell line,Complete,Yes
54841,ES cell line,QC,Yes
33585,missing,Complete,No
28263,ES cell line,Complete,Yes
55753,ES cell line,QC,Yes
52096,ES cell line,QC,Yes
48862,Cryo-archive,QC,Yes
27196,ES cell line,Complete,Yes
20653,ES cell line,Complete,Yes
46485,Cryo-archive,QC,Yes
21941,ES cell line,Complete,Yes
39188,Cryo-archive,Complete,Yes
41340,Cryo-archive,QC,Yes
17520,ES cell line,Complete,Yes
25001,ES cell line,Complete,Yes
58531,ES cell line,QC,Yes
68187,Currently Unavailable,In Progress,No
12372,ES cell line,Complete,Yes
44512,Currently Unavailable,In Progress,No
39022,Cryo-archive,Complete,Yes
67272,Cryo-archive,Needs Update,Yes
31412,ES cell line,Complete,Yes
2661,ES cell line,Complete,Yes
7199,ES cell line,Complete,Yes
3973,ES cell line,Complete,Yes
50101,Cryo-archive,QC,Yes
55303,ES cell line,QC,Yes
28633,ES cell line,Complete,Yes
35902,ES cell line,Complete,Yes
67788,Currently Unavailable,In Progress,No
62070,ES cell line,QC,Yes
34610,Cryo-archive,Complete,Yes
49320,Cryo-archive,QC,Yes
7463,ES cell line,Complete,Yes
29921,ES cell line,Complete,Yes
18285,ES cell line,Complete,Yes
12688,ES cell line,Complete,Yes
8796,ES cell line,Complete,Yes
17170,ES cell line,Complete,Yes
41710,Cryo-archive,Complete,Yes
9884,ES cell line,Complete,Yes
40802,Cryo-archive,Complete,Yes
20203,ES cell line,Complete,Yes
13133,Hidden,Complete,No
45753,Currently Unavailable,In Progress,No
